/* DATA DESCRIPTION:
Citation:	Rasmussen, Sune Olander; Svensson, Anders M; Vinther, Bo Møllesøe (2022): Greenland NGRIP2 Ice-Core annual layer markings [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.943194, 
2225.569	2
2225.583	1
2225.595	1
2225.607	1
2225.616	3
2225.624	1
2225.636	1
2225.649	1
2225.661	1
2225.671	1
2225.680	2
2225.689	1
2225.704	1
2225.723	1
2225.735	1
2225.752	3
2225.759	1
2225.772	1
2225.787	1
2225.804	1
2225.819	1
2225.830	1
2225.845	1
2225.859	1
2225.871	1
2225.882	1
2225.895	1
2225.910	1
2225.923	1
2225.932	2
2225.944	1
2225.955	1
2225.973	1
2225.985	1
2225.995	1
2226.003	1
2226.015	1
2226.021	3
2226.033	1
2226.051	1
2226.065	1
2226.074	1
2226.084	1
2226.102	1
2226.111	1
2226.126	1
2226.137	1
2226.148	1
2226.159	1
2226.174	1
2226.185	1
2226.195	2
2226.203	1
2226.216	1
2226.224	3
2226.240	1
2226.248	1
2226.263	1
2226.276	1
2226.291	1
2226.301	1
2226.317	1
2226.328	1
2226.346	1
2226.360	1
2226.372	1
2226.388	1
2226.404	1
2226.423	1
2226.434	1
2226.449	1
2226.459	1
2226.467	2
2226.475	1
2226.485	1
2226.498	1
2226.510	1
2226.522	1
2226.538	1
2226.553	1
2226.567	1
2226.580	1
2226.591	3
2226.602	1
2226.611	1
2226.620	1
2226.633	1
2226.642	2
2226.653	1
2226.664	3
2226.676	1
2226.691	1
2226.706	1
2226.722	1
2226.740	1
2226.754	1
2226.763	1
2226.775	1
2226.793	1
2226.808	1
2226.821	1
2226.832	2
2226.845	1
2226.855	1
2226.866	1
2226.887	1
2226.898	1
2226.910	1
2226.927	1
2226.937	3
2226.946	1
2226.960	2
2226.968	1
2226.992	1
2227.016	1
2227.033	1
2227.050	1
2227.064	1
2227.077	1
2227.086	3
2227.099	1
2227.111	1
2227.121	1
2227.134	1
2227.147	1
2227.158	2
2227.168	1
2227.180	1
2227.190	1
2227.201	1
2227.216	1
2227.223	3
2227.232	1
2227.246	1
2227.255	1
2227.268	1
2227.283	1
2227.300	1
2227.315	2
2227.332	1
2227.345	1
2227.356	1
2227.365	1
2227.385	1
2227.396	1
2227.404	3
2227.412	1
2227.427	1
2227.437	1
2227.450	1
2227.462	1
2227.479	1
2227.489	1
2227.501	1
2227.511	1
2227.524	1
2227.539	1
2227.548	1
2227.558	1
2227.575	1
2227.588	1
2227.597	1
2227.611	1
2227.626	1
2227.641	1
2227.652	1
2227.666	1
2227.679	1
2227.694	1
2227.702	2
2227.715	1
2227.724	1
2227.738	1
2227.751	1
2227.760	3
2227.770	1
2227.783	1
2227.793	1
2227.802	2
2227.816	1
2227.827	1
2227.839	3
2227.848	1
2227.859	1
2227.876	1
2227.886	1
2227.896	1
2227.913	1
2227.922	1
2227.931	1
2227.944	1
2227.957	1
2227.969	1
2227.977	1
2227.989	2
2227.997	1
2228.008	1
2228.025	1
2228.040	1
2228.057	1
2228.070	1
2228.085	1
2228.097	1
2228.105	3
2228.117	1
2228.127	1
2228.139	1
2228.150	1
2228.167	1
2228.177	2
2228.184	1
2228.201	1
2228.209	1
2228.222	1
2228.238	1
2228.250	1
2228.262	3
2228.269	1
2228.286	1
2228.297	2
2228.309	1
2228.322	1
2228.342	1
2228.357	1
2228.380	1
2228.404	1
2228.417	1
2228.435	1
2228.459	1
2228.473	1
2228.492	1
2228.506	1
2228.517	1
2228.528	1
2228.551	1
2228.562	1
2228.573	1
2228.586	1
2228.598	3
2228.609	1
2228.619	1
2228.629	1
2228.651	1
2228.664	1
2228.676	1
2228.687	1
2228.695	1
2228.711	1
2228.722	1
2228.735	1
2228.749	1
2228.759	1
2228.768	1
2228.790	1
2228.804	1
2228.816	1
2228.828	1
2228.842	1
2228.855	1
2228.871	1
2228.883	1
2228.894	1
2228.905	1
2228.914	1
2228.924	1
2228.941	1
2228.952	2
2228.964	1
2228.979	1
2228.995	1
2229.015	1
2229.031	1
2229.040	3
2229.050	1
2229.064	1
2229.076	1
2229.085	1
2229.095	1
2229.107	1
2229.115	2
2229.124	1
2229.137	1
2229.150	1
2229.158	1
2229.168	1
2229.178	1
2229.190	1
2229.205	1
2229.213	1
2229.232	1
2229.240	1
2229.251	1
2229.262	1
2229.275	3
2229.285	1
2229.294	1
2229.302	2
2229.312	1
2229.326	1
2229.340	1
2229.351	1
2229.364	3
2229.373	1
2229.393	1
2229.404	2
2229.416	1
2229.425	1
2229.436	1
2229.451	1
2229.461	3
2229.471	1
2229.484	1
2229.499	1
2229.508	2
2229.521	1
2229.531	1
2229.542	1
2229.551	3
2229.564	1
2229.573	1
2229.583	1
2229.592	1
2229.612	1
2229.621	1
2229.639	1
2229.651	1
2229.659	2
2229.672	1
2229.691	1
2229.704	1
2229.726	1
2229.735	3
2229.746	1
2229.761	1
2229.777	1
2229.788	1
2229.798	1
2229.809	1
2229.824	1
2229.837	1
2229.846	1
2229.859	1
2229.869	1
2229.878	1
2229.894	1
2229.911	1
2229.919	2
2229.932	1
2229.942	1
2229.954	1
2229.963	1
2229.973	1
2229.991	1
2230.001	1
2230.014	1
2230.024	1
2230.034	1
2230.044	1
2230.050	1
2230.063	1
2230.071	3
2230.081	1
2230.095	1
2230.107	1
2230.117	1
2230.129	1
2230.144	1
2230.154	1
2230.162	1
2230.174	1
2230.184	1
2230.198	1
2230.210	1
2230.220	1
2230.233	1
2230.245	1
2230.265	1
2230.276	1
2230.294	1
2230.302	1
2230.317	1
2230.331	1
2230.350	1
2230.365	1
2230.375	1
2230.392	1
2230.401	1
2230.412	1
2230.428	1
2230.440	1
2230.456	1
2230.466	1
2230.480	1
2230.491	1
2230.504	1
2230.515	1
2230.523	2
2230.536	1
2230.549	1
2230.562	1
2230.574	1
2230.585	1
2230.597	1
2230.611	1
2230.624	1
2230.636	1
2230.648	1
2230.658	1
2230.674	1
2230.692	1
2230.705	1
2230.721	1
2230.734	1
2230.746	1
2230.758	1
2230.769	1
2230.781	1
2230.791	1
2230.809	1
2230.817	3
2230.826	1
2230.843	1
2230.860	1
2230.873	1
2230.883	1
2230.896	1
2230.906	1
2230.915	1
2230.930	1
2230.939	1
2230.954	1
2230.962	2
2230.970	1
2230.985	1
2231.000	1
2231.016	1
2231.025	1
2231.037	1
2231.048	1
2231.063	1
2231.073	1
2231.082	1
2231.093	1
2231.109	1
2231.118	1
2231.126	1
2231.135	1
2231.145	1
2231.158	1
2231.171	1
2231.181	1
2231.190	1
2231.202	1
2231.210	1
2231.222	1
2231.237	1
2231.247	1
2231.258	1
2231.268	1
2231.283	1
2231.296	1
2231.305	3
2231.312	1
2231.325	1
2231.333	1
2231.339	2
2231.348	1
2231.360	1
2231.369	1
2231.386	1
2231.398	1
2231.412	1
2231.427	1
2231.446	1
2231.458	1
2231.479	1
2231.494	1
2231.509	1
2231.525	1
2231.540	1
2231.550	1
2231.558	3
2231.566	1
2231.578	1
2231.588	1
2231.601	1
2231.615	1
2231.627	1
2231.636	1
2231.648	1
2231.655	1
2231.667	1
2231.683	1
2231.693	2
2231.702	1
2231.720	1
2231.730	1
2231.741	1
2231.755	1
2231.764	1
2231.776	1
2231.791	1
2231.802	1
2231.811	3
2231.821	1
2231.836	1
2231.849	1
2231.857	2
2231.874	1
2231.886	1
2231.900	1
2231.911	1
2231.921	1
2231.936	1
2231.944	3
2231.952	1
2231.959	2
2231.966	1
2231.974	3
2231.982	1
2231.994	1
2232.008	1
2232.019	1
2232.028	1
2232.041	1
2232.051	2
2232.061	1
2232.070	1
2232.081	1
2232.096	1
2232.109	1
2232.117	3
2232.130	1
2232.143	1
2232.159	1
2232.168	1
2232.179	1
2232.192	1
2232.207	1
2232.221	1
2232.228	2
2232.238	1
2232.248	1
2232.259	1
2232.269	1
2232.281	1
2232.290	3
2232.301	1
2232.312	1
2232.323	1
2232.334	1
2232.351	1
2232.366	1
2232.380	1
2232.391	1
2232.405	1
2232.414	1
2232.422	1
2232.433	1
2232.445	1
2232.454	1
2232.469	1
2232.484	1
2232.495	1
2232.504	1
2232.520	1
2232.532	1
2232.550	1
2232.567	1
2232.579	1
2232.587	1
2232.597	1
2232.615	1
2232.628	1
2232.636	1
2232.646	1
2232.659	1
2232.671	1
2232.679	2
2232.691	1
2232.701	1
2232.713	1
2232.721	1
2232.732	1
2232.741	1
2232.755	1
2232.769	3
2232.776	1
2232.788	1
2232.809	1
2232.824	1
2232.833	2
2232.848	1
2232.865	1
2232.876	1
2232.889	1
2232.898	1
2232.912	1
2232.927	1
2232.936	1
2232.952	1
2232.968	1
2232.978	1
2232.994	1
2233.011	1
2233.018	3
2233.027	1
2233.045	1
2233.058	1
2233.065	1
2233.073	1
2233.087	1
2233.097	1
2233.107	1
2233.117	1
2233.134	1
2233.144	1
2233.153	1
2233.164	1
2233.174	1
2233.183	1
2233.192	1
2233.202	1
2233.212	1
2233.226	1
2233.235	1
2233.246	1
2233.261	1
2233.268	2
2233.278	1
2233.288	1
2233.299	1
2233.308	3
2233.318	1
2233.327	1
2233.343	1
2233.352	1
2233.363	2
2233.373	1
2233.391	1
2233.404	1
2233.413	3
2233.422	1
2233.432	1
2233.447	1
2233.459	2
2233.468	1
2233.483	1
2233.492	1
2233.501	1
2233.512	1
2233.520	1
2233.531	3
2233.543	1
2233.552	1
2233.563	1
2233.572	1
2233.584	1
2233.598	1
2233.607	1
2233.618	1
2233.634	1
2233.648	1
2233.658	1
2233.667	1
2233.683	1
2233.692	1
2233.705	1
2233.715	1
2233.723	1
2233.737	1
2233.749	1
2233.758	1
2233.768	1
2233.780	1
2233.790	1
2233.804	1
2233.815	1
2233.825	1
2233.839	1
2233.851	1
2233.859	1
2233.866	2
2233.876	1
2233.884	3
2233.892	1
2233.908	1
2233.920	1
2233.932	1
2233.940	1
2233.950	1
2233.961	1
2233.971	1
2233.990	1
2234.004	1
2234.019	1
2234.033	1
2234.041	2
2234.049	1
2234.062	1
2234.073	1
2234.083	1
2234.093	1
2234.110	1
2234.127	1
2234.133	3
2234.142	1
2234.155	1
2234.163	2
2234.173	1
2234.186	1
2234.195	1
2234.209	1
2234.221	1
2234.236	1
2234.246	1
2234.259	1
2234.273	1
2234.287	1
2234.302	1
2234.313	1
2234.329	1
2234.349	1
2234.359	1
2234.371	1
2234.381	1
2234.391	1
2234.403	1
2234.418	1
2234.429	1
2234.441	1
2234.452	1
2234.467	1
2234.478	1
2234.490	1
2234.500	3
2234.514	1
2234.523	1
2234.540	1
2234.547	1
2234.557	1
2234.570	1
2234.581	1
2234.600	1
2234.609	1
2234.623	1
2234.637	2
2234.648	1
2234.662	1
2234.675	1
2234.688	1
2234.704	1
2234.718	1
2234.727	1
2234.745	1
2234.755	1
2234.767	1
2234.781	1
2234.798	1
2234.806	3
2234.814	1
2234.828	1
2234.844	1
2234.855	1
2234.863	2
2234.872	1
2234.885	1
2234.897	3
2234.905	1
2234.913	1
2234.929	1
2234.939	1
2234.958	1
2234.975	1
2234.985	1
2234.992	1
2235.002	1
2235.012	2
2235.025	1
2235.037	1
2235.052	1
2235.060	1
2235.071	1
2235.086	1
2235.094	1
2235.111	1
2235.123	1
2235.143	1
2235.157	1
2235.170	1
2235.185	1
2235.203	1
2235.215	1
2235.230	1
2235.242	3
2235.252	1
2235.261	1
2235.271	1
2235.290	1
2235.305	1
2235.317	1
2235.329	1
2235.340	1
2235.348	1
2235.366	1
2235.380	1
2235.389	1
2235.401	1
2235.408	1
2235.421	1
2235.430	2
2235.440	1
2235.451	1
2235.463	1
2235.472	1
2235.481	1
2235.494	1
2235.513	1
2235.530	1
2235.538	1
2235.552	1
2235.563	1
2235.573	1
2235.586	1
2235.595	1
2235.603	1
2235.615	1
2235.630	1
2235.641	1
2235.649	1
2235.660	1
2235.670	3
2235.678	1
2235.687	2
2235.698	1
2235.709	1
2235.718	1
2235.731	1
2235.741	1
2235.748	3
2235.755	1
2235.768	1
2235.779	1
2235.785	1
2235.794	1
2235.805	1
2235.817	1
2235.828	1
2235.835	2
2235.846	1
2235.860	1
2235.871	1
2235.884	1
2235.894	1
2235.905	3
2235.914	1
2235.924	1
2235.934	1
2235.944	1
2235.956	1
2235.964	1
2235.972	1
2235.984	1
2235.998	1
2236.010	1
2236.024	1
2236.035	1
2236.047	2
2236.056	1
2236.067	1
2236.077	1
2236.090	1
2236.104	1
2236.113	1
2236.127	1
2236.148	1
2236.160	1
2236.167	3
2236.176	1
2236.186	1
2236.196	1
2236.205	1
2236.215	1
2236.229	1
2236.238	1
2236.246	1
2236.257	1
2236.266	2
2236.274	1
2236.289	1
2236.299	1
2236.307	3
2236.316	1
2236.326	1
2236.341	1
2236.356	1
2236.365	1
2236.374	1
2236.386	1
2236.402	1
2236.412	1
2236.422	1
2236.436	1
2236.445	1
2236.457	1
2236.474	1
2236.487	1
2236.496	1
2236.509	1
2236.518	1
2236.524	2
2236.533	1
2236.543	1
2236.554	1
2236.566	3
2236.574	1
2236.583	1
2236.594	1
2236.603	1
2236.614	1
2236.628	1
2236.639	1
2236.652	1
2236.660	2
2236.667	1
2236.680	1
2236.689	1
2236.701	1
2236.712	1
2236.724	1
2236.735	3
2236.743	1
2236.752	1
2236.770	1
2236.780	1
2236.791	1
2236.802	1
2236.815	1
2236.824	1
2236.843	1
2236.854	1
2236.868	1
2236.880	1
2236.888	2
2236.895	1
2236.904	1
2236.913	1
2236.923	1
2236.941	1
2236.953	1
2236.964	1
2236.975	1
2236.989	1
2237.001	1
2237.014	1
2237.025	1
2237.033	1
2237.043	1
2237.056	1
2237.068	1
2237.077	1
2237.091	1
2237.100	3
2237.109	1
2237.119	1
2237.131	1
2237.141	1
2237.153	1
2237.166	1
2237.181	1
2237.190	1
2237.201	1
2237.217	1
2237.231	1
2237.240	1
2237.251	1
2237.268	1
2237.279	1
2237.293	1
2237.305	1
2237.312	1
2237.321	1
2237.330	2
2237.338	1
2237.347	1
2237.357	1
2237.365	1
2237.377	1
2237.384	3
2237.390	1
2237.402	1
2237.414	1
2237.426	1
2237.434	1
2237.441	1
2237.455	1
2237.468	1
2237.476	2
2237.488	1
2237.502	1
2237.511	1
2237.522	1
2237.534	1
2237.551	1
2237.560	1
2237.574	1
2237.586	1
2237.597	1
2237.607	1
2237.617	1
2237.626	1
2237.639	1
2237.647	1
2237.657	1
2237.666	1
2237.685	1
2237.693	1
2237.705	1
2237.718	1
2237.729	1
2237.745	1
2237.751	3
2237.761	1
2237.777	1
2237.787	1
2237.795	1
2237.809	1
2237.818	1
2237.831	1
2237.841	1
2237.850	1
2237.861	1
2237.871	1
2237.879	1
2237.889	1
2237.897	2
2237.907	1
2237.918	1
2237.926	1
2237.938	1
2237.945	3
2237.952	1
2237.964	1
2237.976	1
2237.986	1
2237.995	1
2238.006	1
2238.019	1
2238.037	1
2238.045	1
2238.057	1
2238.067	1
2238.075	2
2238.084	1
2238.097	1
2238.113	1
2238.121	1
2238.132	1
2238.143	3
2238.149	1
2238.162	1
2238.170	2
2238.179	1
2238.191	1
2238.203	1
2238.221	1
2238.230	1
2238.243	1
2238.254	1
2238.264	1
2238.275	1
2238.284	1
2238.298	1
2238.305	1
2238.314	1
2238.323	1
2238.339	1
2238.347	1
2238.359	1
2238.366	1
2238.376	1
2238.387	1
2238.396	3
2238.403	1
2238.413	1
2238.423	1
2238.437	1
2238.445	1
2238.456	1
2238.464	1
2238.478	1
2238.491	1
2238.503	1
2238.518	1
2238.530	1
2238.538	2
2238.546	1
2238.560	1
2238.570	1
2238.579	1
2238.586	1
2238.597	1
2238.611	1
2238.621	1
2238.633	1
2238.646	1
2238.654	1
2238.661	3
2238.670	1
2238.679	1
2238.694	1
2238.702	1
2238.714	1
2238.722	2
2238.733	1
2238.747	1
2238.756	1
2238.763	3
2238.779	1
2238.789	1
2238.797	1
2238.805	1
2238.816	1
2238.833	1
2238.847	1
2238.863	1
2238.874	1
2238.884	1
2238.893	1
2238.905	1
2238.917	1
2238.928	1
2238.944	1
2238.952	1
2238.960	2
2238.970	1
2238.986	1
2238.995	1
2239.006	1
2239.016	1
2239.031	1
2239.046	1
2239.059	1
2239.069	1
2239.080	1
2239.095	1
2239.108	1
2239.117	1
2239.128	1
2239.137	1
2239.152	1
2239.161	1
2239.178	1
2239.186	3
2239.195	1
2239.208	1
2239.217	1
2239.228	1
2239.236	1
2239.247	1
2239.257	1
2239.270	1
2239.280	1
2239.291	1
2239.299	2
2239.306	1
2239.312	3
2239.319	1
2239.326	1
2239.335	1
2239.346	1
2239.354	1
2239.365	1
2239.375	2
2239.384	1
2239.398	1
2239.415	1
2239.431	1
2239.441	1
2239.452	1
2239.460	3
2239.475	1
2239.483	1
2239.490	1
2239.499	1
2239.509	1
2239.519	1
2239.533	1
2239.544	1
2239.555	2
2239.566	1
2239.576	1
2239.586	1
2239.605	1
2239.616	1
2239.627	1
2239.636	1
2239.648	1
2239.657	1
2239.672	1
2239.681	1
2239.693	1
2239.706	1
2239.716	1
2239.728	1
2239.736	3
2239.743	1
2239.752	1
2239.762	1
2239.773	1
2239.783	1
2239.795	1
2239.808	1
2239.816	1
2239.826	1
2239.837	1
2239.856	1
2239.864	1
2239.878	1
2239.888	1
2239.902	1
2239.914	1
2239.924	1
2239.934	1
2239.949	1
2239.960	1
2239.971	1
2239.981	2
2239.990	1
2240.001	1
2240.010	1
2240.025	1
2240.036	1
2240.048	1
2240.059	1
2240.069	1
2240.083	1
2240.096	1
2240.106	1
2240.117	1
2240.137	1
2240.147	1
2240.157	3
2240.165	1
2240.182	1
2240.190	1
2240.202	1
2240.214	1
2240.222	1
2240.237	1
2240.245	1
2240.252	2
2240.262	1
2240.270	1
2240.280	1
2240.299	1
2240.315	1
2240.324	1
2240.340	1
2240.353	1
2240.364	1
2240.381	1
2240.393	1
2240.402	1
2240.417	1
2240.431	1
2240.445	1
2240.456	1
2240.468	1
2240.481	1
2240.490	1
2240.507	3
2240.514	1
2240.521	1
2240.534	1
2240.545	1
2240.554	1
2240.566	1
2240.578	1
2240.587	1
2240.598	1
2240.609	1
2240.623	1
2240.631	1
2240.642	1
2240.653	1
2240.666	1
2240.682	1
2240.693	1
2240.704	2
2240.713	1
2240.722	3
2240.730	1
2240.742	1
2240.755	1
2240.769	1
2240.781	1
2240.789	1
2240.798	1
2240.812	1
2240.825	1
2240.833	2
2240.847	1
2240.855	3
2240.865	1
2240.880	1
2240.889	1
2240.899	1
2240.914	1
2240.921	2
2240.933	1
2240.943	1
2240.958	1
2240.974	1
2240.991	1
2241.002	1
2241.014	1
2241.025	1
2241.041	1
2241.054	1
2241.066	1
2241.076	1
2241.087	1
2241.096	1
2241.108	1
2241.124	1
2241.136	1
2241.148	1
2241.159	1
2241.176	1
2241.185	1
2241.196	1
2241.206	1
2241.219	1
2241.235	1
2241.241	3
2241.252	1
2241.265	1
2241.274	1
2241.286	1
2241.298	1
2241.316	1
2241.326	1
2241.335	1
2241.346	1
2241.361	1
2241.376	1
2241.388	1
2241.398	1
2241.408	2
2241.420	1
2241.430	1
2241.442	1
2241.457	1
2241.471	1
2241.481	1
2241.490	1
2241.499	1
2241.508	1
2241.518	1
2241.531	1
2241.544	1
2241.554	1
2241.565	1
2241.578	1
2241.591	1
2241.615	1
2241.626	1
2241.642	1
2241.655	1
2241.664	1
2241.677	3
2241.685	1
2241.698	1
2241.716	1
2241.727	1
2241.735	2
2241.747	1
2241.761	1
2241.778	1
2241.789	1
2241.798	1
2241.810	1
2241.818	1
2241.826	1
2241.837	1
2241.850	1
2241.858	3
2241.869	1
2241.880	1
2241.888	1
2241.897	1
2241.904	2
2241.915	1
2241.926	1
2241.936	1
2241.948	3
2241.956	1
2241.971	1
2241.980	1
2241.993	1
2242.007	1
2242.018	1
2242.028	1
2242.040	1
2242.051	1
2242.063	1
2242.076	1
2242.093	1
2242.100	2
2242.110	1
2242.119	3
2242.129	1
2242.138	1
2242.151	1
2242.164	1
2242.173	1
2242.188	1
2242.199	1
2242.209	1
2242.222	1
2242.231	1
2242.239	2
2242.251	1
2242.258	3
2242.270	1
2242.281	1
2242.291	1
2242.304	1
2242.318	1
2242.331	1
2242.341	1
2242.353	1
2242.364	1
2242.381	1
2242.392	1
2242.406	1
2242.421	1
2242.435	1
2242.452	1
2242.468	1
2242.490	1
2242.503	1
2242.514	1
2242.528	1
2242.539	2
2242.549	1
2242.556	3
2242.566	1
2242.576	1
2242.592	1
2242.609	1
2242.618	1
2242.628	2
2242.640	1
2242.655	1
2242.668	1
2242.681	1
2242.701	1
2242.714	1
2242.727	1
2242.737	1
2242.749	1
2242.762	3
2242.771	1
2242.789	1
2242.809	1
2242.823	1
2242.836	2
2242.846	1
2242.857	1
2242.877	1
2242.890	1
2242.900	3
2242.913	1
2242.927	1
2242.941	1
2242.955	1
2242.967	1
2242.979	1
2242.992	1
2243.001	1
2243.013	1
2243.036	1
2243.049	1
2243.061	2
2243.071	1
2243.089	1
2243.105	1
2243.120	1
2243.138	1
2243.150	3
2243.160	1
2243.177	1
2243.194	1
2243.211	1
2243.223	1
2243.239	1
2243.252	1
2243.267	1
2243.286	1
2243.298	2
2243.308	1
2243.318	1
2243.338	1
2243.358	1
2243.377	1
2243.397	1
2243.408	3
2243.420	1
2243.441	1
2243.452	2
2243.465	1
2243.491	1
2243.513	1
2243.534	1
2243.549	1
2243.560	1
2243.573	1
2243.589	1
2243.608	1
2243.623	1
2243.639	1
2243.657	1
2243.672	1
2243.691	1
2243.708	1
2243.720	1
2243.732	1
2243.747	1
2243.761	1
2243.783	1
2243.793	1
2243.813	1
2243.825	1
2243.835	3
2243.850	1
2243.859	2
2243.874	1
2243.885	3
2243.900	1
2243.914	1
2243.924	1
2243.935	1
2243.949	1
2243.962	1
2243.970	2
2243.979	1
2243.990	1
2244.005	3
2244.019	1
2244.031	1
2244.044	1
2244.054	1
2244.066	2
2244.077	1
2244.095	1
2244.110	1
2244.127	1
2244.145	1
2244.167	1
2244.179	1
2244.195	1
2244.207	1
2244.222	1
2244.238	1
2244.262	1
2244.278	1
2244.290	3
2244.302	1
2244.320	1
2244.335	1
2244.344	1
2244.355	1
2244.372	1
2244.387	1
2244.399	1
2244.419	1
2244.442	1
2244.453	1
2244.469	1
2244.482	1
2244.504	1
2244.515	1
2244.536	1
2244.546	1
2244.560	2
2244.568	1
2244.586	1
2244.601	1
2244.616	1
2244.634	1
2244.654	1
2244.667	1
2244.683	1
2244.701	1
2244.712	1
2244.734	1
2244.751	1
2244.774	1
2244.789	1
2244.818	1
2244.833	1
2244.851	1
2244.870	1
2244.892	1
2244.909	1
2244.929	1
2244.942	1
2244.962	1
2244.982	1
2244.991	1
2245.005	1
2245.017	1
2245.035	1
2245.049	1
2245.069	1
2245.088	1
2245.103	1
2245.120	1
2245.129	3
2245.143	1
2245.158	1
2245.169	1
2245.183	1
2245.194	2
2245.206	1
2245.219	1
2245.232	1
2245.245	1
2245.255	1
2245.268	1
2245.282	3
2245.294	1
2245.305	1
2245.315	1
2245.330	1
2245.347	1
2245.366	1
2245.381	1
2245.392	2
2245.407	1
2245.422	1
2245.434	1
2245.451	1
2245.469	1
2245.481	3
2245.490	1
2245.510	1
2245.521	1
2245.537	1
2245.552	1
2245.571	1
2245.589	1
2245.601	1
2245.612	1
2245.622	1
2245.633	1
2245.643	1
2245.665	1
2245.679	1
2245.689	1
2245.703	1
2245.714	2
2245.727	1
2245.741	1
2245.750	3
2245.761	1
2245.775	1
2245.794	1
2245.806	1
2245.817	2
2245.828	1
2245.840	1
2245.851	1
2245.865	1
2245.882	1
2245.897	1
2245.918	1
2245.934	1
2245.951	1
2245.971	1
2245.984	1
2245.997	1
2246.011	1
2246.024	1
2246.041	1
2246.053	1
2246.067	1
2246.084	1
2246.107	1
2246.124	1
2246.138	1
2246.153	1
2246.180	1
2246.195	1
2246.217	1
2246.239	1
2246.258	1
2246.276	1
2246.293	1
2246.310	1
2246.324	1
2246.337	1
2246.362	1
2246.378	1
2246.389	1
2246.405	1
2246.418	1
2246.439	1
2246.449	1
2246.460	1
2246.478	1
2246.489	1
2246.498	3
2246.512	1
2246.522	2
2246.534	1
2246.553	1
2246.571	1
2246.586	3
2246.600	1
2246.613	1
2246.629	1
2246.654	1
2246.674	1
2246.691	1
2246.702	1
2246.721	1
2246.733	1
2246.751	1
2246.768	1
2246.780	1
2246.803	1
2246.823	1
2246.838	1
2246.852	1
2246.864	1
2246.879	1
2246.895	1
2246.909	1
2246.933	1
2246.949	1
2246.968	1
2246.981	1
2246.998	1
2247.018	1
2247.037	1
2247.049	1
2247.061	2
2247.073	1
2247.085	1
2247.099	1
2247.122	1
2247.141	1
2247.156	1
2247.173	1
2247.187	1
2247.201	1
2247.216	1
2247.228	1
2247.242	1
2247.253	1
2247.271	1
2247.285	1
2247.298	1
2247.313	1
2247.331	1
2247.346	1
2247.363	1
2247.378	1
2247.399	1
2247.412	1
2247.427	1
2247.443	1
2247.459	1
2247.469	3
2247.486	1
2247.509	1
2247.528	1
2247.548	1
2247.562	2
2247.577	1
2247.594	1
2247.612	1
2247.621	1
2247.637	1
2247.657	1
2247.673	1
2247.694	1
2247.711	1
2247.733	1
2247.758	1
2247.775	1
2247.787	1
2247.802	1
2247.826	1
2247.840	1
2247.857	3
2247.867	1
2247.888	1
2247.918	1
2247.941	1
2247.952	1
2247.972	2
2247.982	1
2248.004	1
2248.017	1
2248.042	1
2248.056	1
2248.072	1
2248.094	1
2248.107	1
2248.122	1
2248.131	3
2248.144	1
2248.153	1
2248.170	2
2248.181	1
2248.194	1
2248.207	1
2248.220	1
2248.232	1
2248.245	1
2248.258	1
2248.268	3
2248.280	1
2248.290	2
2248.299	1
2248.314	1
2248.328	1
2248.349	1
2248.369	1
2248.390	1
2248.410	1
2248.430	1
2248.445	1
2248.458	1
2248.470	1
2248.480	1
2248.494	1
2248.513	1
2248.533	1
2248.556	1
2248.572	1
2248.583	3
2248.597	1
2248.617	1
2248.637	1
2248.666	1
2248.694	1
2248.707	1
2248.731	1
2248.755	1
2248.776	1
2248.797	1
2248.814	1
2248.830	1
2248.845	1
2248.857	1
2248.877	1
2248.890	1
2248.913	1
2248.930	1
2248.943	1
2248.959	2
2248.974	1
2248.996	1
2249.017	1
2249.036	1
2249.050	1
2249.062	3
2249.079	1
2249.098	1
2249.121	1
2249.134	1
2249.144	1
2249.157	2
2249.172	1
2249.197	1
2249.210	1
2249.223	1
2249.249	1
2249.264	1
2249.281	1
2249.304	1
2249.325	1
2249.345	1
2249.368	1
2249.384	1
2249.402	1
2249.430	1
2249.444	1
2249.459	1
2249.472	3
2249.484	1
2249.508	1
2249.523	1
2249.538	1
2249.555	1
2249.581	1
2249.595	1
2249.615	1
2249.634	1
2249.660	1
2249.679	1
2249.700	1
2249.722	1
2249.739	1
2249.757	1
2249.775	1
2249.789	1
2249.803	1
2249.819	1
2249.848	1
2249.868	2
2249.883	1
2249.902	1
2249.925	1
2249.943	1
2249.965	1
2249.980	1
2250.001	1
2250.019	1
2250.041	1
2250.059	1
2250.075	1
2250.096	1
2250.116	1
2250.144	1
2250.163	1
2250.180	1
2250.196	1
2250.213	1
2250.227	1
2250.238	3
2250.256	1
2250.277	1
2250.298	1
2250.317	1
2250.339	1
2250.361	1
2250.389	1
2250.410	1
2250.435	1
2250.461	1
2250.491	1
2250.512	1
2250.530	1
2250.546	1
2250.560	1
2250.583	1
2250.597	2
2250.611	1
2250.627	1
2250.642	1
2250.653	1
2250.673	1
2250.686	1
2250.707	1
2250.729	1
2250.749	1
2250.773	1
2250.797	1
2250.819	1
2250.845	1
2250.860	1
2250.877	1
2250.899	1
2250.923	1
2250.951	1
2250.984	1
2251.001	1
2251.022	1
2251.037	1
2251.063	1
2251.087	1
2251.104	1
2251.129	1
2251.150	1
2251.176	1
2251.196	1
